date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1685580750,155,90,90,155,0,65,0
1685587476,155,101,101,155,0,54,0
1685589938,155,105,105,155,0,50,0
1685592557,155,105,105,155,0,50,0
1685596005,155,103,103,155,0,52,0
1685599767,155,80,80,155,0,75,0
1685603245,155,84,85,154,0,70,1
1685606918,155,93,94,153,0,61,1
1685610421,155,87,88,153,0,67,1
1685614155,155,95,95,154,0,60,0
1685617526,155,103,103,155,0,52,0
1685621612,155,113,113,154,0,42,0
1685625038,155,114,114,155,0,41,0
1685628394,155,101,102,154,0,53,1
1685632010,155,97,97,155,0,58,0
1685635704,155,113,114,154,0,41,1
1685639142,155,102,102,155,0,53,0
1685642831,155,103,103,155,0,52,0
1685646279,155,94,94,155,0,61,0
1685650028,155,91,92,153,0,63,1
1685653528,155,106,106,154,0,49,0
1685657163,155,97,97,155,0,58,0
1685660821,155,100,100,155,0,55,0
1685666501,155,97,97,155,0,58,0
1685672271,155,98,99,152,0,56,1
1685675285,155,103,103,153,0,52,0
1685678864,155,105,106,152,0,49,1
1685682379,155,107,107,154,0,48,0
1685686136,155,107,107,154,0,48,0
1685689585,155,96,98,151,0,57,2
1685693301,155,89,89,152,0,66,0
1685696774,155,99,100,151,0,55,1
1685700431,155,97,97,152,0,58,0
1685703901,155,108,108,153,0,47,0
1685707950,155,107,109,153,0,46,2
1685711671,155,96,97,153,0,58,1
1685714742,155,89,89,153,0,66,0
1685718391,155,70,71,152,0,84,1
1685722094,155,73,73,152,0,82,0
1685725560,155,69,69,154,0,86,0
1685729275,155,69,69,154,0,86,0
1685732673,155,66,66,154,0,89,0
1685736419,155,66,67,153,0,88,1
1685739944,155,69,69,154,0,86,0
1685743554,155,66,67,153,0,88,1
1685747226,155,62,62,154,0,93,0
1685752867,155,69,69,154,0,86,0
1685758358,155,84,84,155,0,71,0
1685761580,155,86,87,154,0,68,1
1685765264,155,80,80,155,0,75,0
1685768753,155,78,78,155,0,77,0
1685772488,155,90,90,154,0,65,0
1685775959,155,94,95,153,0,60,1
1685779664,155,83,83,154,0,72,0
1685783147,155,78,78,155,0,77,0
1685786782,155,67,68,154,0,87,1
1685790258,155,72,72,152,0,83,0
1685794328,155,58,58,153,0,97,0
1685797621,155,61,61,151,0,94,0
1685801078,155,53,53,153,0,102,0
1685804749,155,43,43,153,0,112,0
1685808488,155,42,42,154,0,113,0
1685811877,155,49,50,154,0,105,1
1685815671,155,52,52,155,0,103,0
1685819046,155,58,58,154,0,97,0
1685822835,155,41,41,154,0,114,1
1685826312,155,42,42,154,0,113,1
1685829946,155,52,52,154,0,103,1
1685833573,155,59,60,154,0,95,1
1685839717,155,74,75,154,0,80,1
1685846397,155,100,100,154,0,55,0
1685848926,155,102,103,153,0,52,1
1685851660,155,103,103,154,0,52,0
1685855199,155,101,101,154,0,54,0
1685858880,155,94,94,154,0,61,0
1685862360,155,93,93,154,0,62,0
1685866063,155,89,89,154,0,66,0
1685869639,155,82,82,154,0,73,0
1685873197,155,82,82,154,0,73,0
1685876682,155,91,92,153,0,63,1
1685880680,155,102,102,154,0,53,0
1685884041,155,91,92,153,0,63,1
1685887489,155,87,87,154,0,68,0
1685891147,155,81,82,153,0,73,1
1685894849,155,74,75,153,0,80,1
1685898290,155,76,76,155,0,79,0
1685902076,155,106,106,155,0,49,0
1685905438,155,93,93,155,0,62,0
1685909175,155,89,89,155,0,66,0
1685912767,155,91,92,154,0,63,1
1685916357,155,100,100,155,0,55,0
1685919996,155,95,95,155,0,60,0
1685925717,155,101,101,155,0,54,0
1685931566,155,105,105,155,0,50,0
1685934600,155,107,107,155,0,48,0
1685938087,155,110,111,154,0,44,1
1685941615,155,105,106,153,0,49,1
1685945367,155,96,97,153,0,58,1
1685948816,155,86,86,153,0,69,0
1685952568,155,83,86,151,0,69,3
1685956017,155,95,99,151,0,56,4
1685959617,155,91,92,153,0,63,1
1685963161,155,97,97,155,0,58,0
1685967249,155,102,102,154,0,53,0
1685970658,155,94,95,154,0,60,1
1685973997,155,87,88,153,0,67,1
1685977619,155,84,85,154,0,70,1
1685981318,155,68,68,155,0,87,0
