date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1696120676,179,114,114,178,0,65,0
1696125160,179,126,126,178,0,53,0
1696126839,179,136,136,178,0,43,0
1696129617,179,134,134,178,0,45,0
1696133279,179,128,128,178,0,51,0
1696136789,179,126,126,178,0,53,0
1696140513,179,129,129,178,0,50,0
1696143963,179,128,128,178,0,51,0
1696147699,179,128,128,178,0,51,0
1696151189,179,133,133,177,0,46,0
1696154813,179,115,116,176,0,63,1
1696158292,179,129,131,175,0,48,2
1696162295,179,112,112,176,0,67,0
1696165583,179,113,114,174,0,65,1
1696169125,179,110,110,177,0,69,0
1696172765,179,112,112,177,0,67,0
1696176431,179,116,117,177,0,62,1
1696179885,179,125,126,178,0,53,1
1696183666,179,115,116,178,0,63,1
1696187063,179,123,123,178,0,56,0
1696190794,179,118,118,178,0,61,0
1696194335,179,118,118,176,0,61,0
1696197939,179,123,123,177,0,56,0
1696201570,179,117,118,176,0,61,1
1696206815,179,114,114,177,0,65,0
1696210933,179,123,123,177,0,56,0
1696212921,179,130,130,177,0,49,0
1696216038,179,135,135,177,0,44,0
1696219699,179,140,140,177,0,39,0
1696223182,179,137,137,177,0,42,0
1696226993,179,113,113,175,0,66,0
1696230414,179,103,103,175,0,76,0
1696234196,179,114,115,176,0,64,1
1696237650,179,128,128,176,0,51,0
1696241260,179,113,113,176,0,66,0
1696244733,179,125,125,176,0,54,0
1696248796,179,126,126,177,0,53,0
1696252197,179,120,122,176,0,57,2
1696255591,179,133,133,178,0,46,0
1696259238,179,112,112,178,0,67,0
1696262907,179,117,117,178,0,62,0
1696266387,179,128,129,177,0,50,1
1696270146,179,128,128,177,0,51,0
1696273516,179,132,132,178,0,47,0
1696277223,179,123,123,178,0,56,0
1696280771,179,133,133,178,0,46,0
1696284377,179,135,136,178,0,43,1
1696288010,179,135,136,177,0,43,1
1696293202,179,131,131,177,0,48,0
1696297323,179,135,135,177,0,44,0
1696299306,179,139,140,177,0,39,1
1696302451,179,140,140,177,0,39,0
1696306084,179,141,142,177,0,37,1
1696309596,179,139,139,178,0,40,0
1696313375,179,121,121,176,0,58,0
1696316792,179,115,115,176,0,64,0
1696320560,179,116,118,174,0,61,2
1696324014,179,122,122,175,0,57,0
1696327664,179,109,109,176,0,70,0
1696331158,179,122,122,177,0,57,0
1696335199,179,124,124,176,0,55,0
1696338629,179,129,129,175,0,50,0
1696341999,179,128,128,175,0,51,0
1696345650,179,122,122,178,0,57,0
1696349352,179,119,119,179,0,60,0
1696352777,179,135,135,178,0,44,0
1696356557,179,130,130,179,0,49,0
1696359923,179,137,137,179,0,42,0
1696363631,179,141,141,179,0,38,0
1696367174,179,126,126,179,0,53,0
1696370779,179,126,127,178,0,52,1
1696374378,179,130,130,178,0,49,0
1696379623,179,131,131,178,0,48,0
1696383771,179,135,136,177,0,43,1
1696385785,179,142,143,177,0,36,1
1696388835,179,141,142,177,0,37,1
1696392498,179,146,146,178,0,33,0
1696396013,179,155,155,178,0,24,0
1696399785,179,122,122,176,0,57,0
1696403194,179,123,123,175,0,56,0
1696406995,179,117,117,175,0,62,0
1696410424,179,116,116,174,0,63,0
1696414040,179,125,126,176,0,53,1
1696417552,179,137,137,179,0,42,0
1696421617,179,137,137,179,0,42,0
1696425067,179,138,138,179,0,41,0
1696428405,179,131,131,179,0,48,0
1696432053,179,121,121,179,0,58,0
1696435757,179,125,125,179,0,54,0
1696439176,179,127,127,179,0,52,0
1696442965,179,136,136,179,0,43,0
1696446310,179,143,143,179,0,36,0
1696450043,179,131,131,179,0,48,0
1696453649,179,135,135,179,0,44,0
1696457167,179,139,139,179,0,40,0
