date,bikes_nb,for_rent,disabled,reserved,no_station
1711931904,1167,1113,0,0,47
1711936345,1183,1126,0,0,47
1711938187,1192,1127,0,0,56
1711940882,1192,1136,0,0,47
1711944555,1207,1150,0,0,46
1711948078,1216,1158,0,0,47
1711951815,1216,1155,0,0,47
1711955246,1209,1152,0,0,45
1711959076,1160,1110,0,0,39
1711962513,1124,1081,0,0,34
1711966143,1046,999,0,0,31
1711969677,1036,996,0,0,26
1711973645,1043,1008,0,0,27
1711976844,978,946,0,0,26
1711980445,885,850,0,0,28
1711984020,885,848,0,0,26
1711987749,820,786,0,0,27
1711991352,815,782,0,0,25
1711994923,865,833,0,0,22
1711998329,870,829,0,0,25
1712002069,911,867,0,0,32
1712005591,888,842,0,0,28
1712009234,976,921,0,0,33
1712012877,1012,958,0,0,34
1712018082,1060,1005,0,0,36
1712022243,1095,1043,0,0,35
1712024262,1112,1053,0,0,43
1712027354,1146,1093,0,0,32
1712030939,1170,1115,0,0,36
1712034430,1165,1111,0,0,39
1712038211,1083,1021,0,0,43
1712041725,1040,977,0,0,52
1712045356,1063,1003,0,0,47
1712048868,1099,1043,0,0,41
1712052511,997,946,0,0,34
1712055989,1003,956,0,0,33
1712059991,1075,1028,0,0,33
1712063251,1049,1003,0,0,30
1712066792,1023,981,0,0,28
1712070420,918,869,0,0,37
1712074099,809,767,0,0,30
1712077585,842,791,0,0,35
1712081325,888,843,0,0,34
1712084729,903,865,0,0,27
1712088440,918,880,0,0,29
1712091968,914,871,0,0,30
1712095677,968,917,0,0,31
1712099263,1013,966,0,0,29
1712104443,1064,1009,0,0,31
1712108453,1099,1049,0,0,30
1712110535,1129,1072,0,0,35
1712113740,1170,1120,0,0,30
1712117382,1177,1129,0,0,28
1712120845,1135,1089,0,0,28
1712124564,1023,963,0,0,36
1712128012,1023,971,0,0,35
1712131787,1064,1018,0,0,33
1712135285,1106,1058,0,0,33
1712138915,957,900,0,0,41
1712142366,993,941,0,0,26
1712146367,998,949,0,0,30
1712149788,973,919,0,0,29
1712153176,999,948,0,0,29
1712156837,863,809,0,0,30
1712160511,801,748,0,0,35
1712163965,785,733,0,0,29
1712167746,827,769,0,0,35
1712171243,814,756,0,0,31
1712174894,804,739,0,0,34
1712178419,843,772,0,0,31
1712181974,903,839,0,0,34
1712185619,940,877,0,0,34
1712190915,978,922,0,0,33
1712194922,988,940,0,0,30
1712197019,1026,977,0,0,32
1712200176,1053,1013,0,0,27
1712203787,1070,1026,0,0,29
1712207274,1047,1005,0,0,26
1712210959,938,891,0,0,32
1712214402,912,852,0,0,35
1712218209,952,893,0,0,35
1712221677,958,904,0,0,34
1712225245,934,861,0,0,36
1712228748,964,892,0,0,45
1712232774,979,921,0,0,39
1712236034,952,898,0,0,36
1712239720,914,874,0,0,30
1712243226,817,773,0,0,30
1712246897,738,689,0,0,29
1712250364,723,669,0,0,35
1712254204,745,679,0,0,34
1712257620,739,675,0,0,34
1712261267,737,664,0,0,39
1712264760,678,611,0,0,35
1712268377,800,734,0,0,33
1712272084,888,825,0,0,33
1712277291,962,889,0,0,31
1712281237,990,920,0,0,29
1712283320,998,920,0,0,35
1712286475,1031,952,0,0,34
1712290181,1076,999,0,0,32
1712293611,1070,991,0,0,34
1712297363,984,918,0,0,36
1712300837,962,910,0,0,29
1712304552,1000,937,0,0,44
1712308020,1025,949,0,0,56
1712311717,945,878,0,0,48
1712315192,981,924,0,0,40
1712319167,948,898,0,0,28
1712322493,905,857,0,0,31
1712326114,860,816,0,0,29
1712329627,756,710,0,0,29
1712333391,690,648,0,0,26
1712336777,645,600,0,0,25
1712340563,674,623,0,0,31
1712344030,682,636,0,0,25
1712347706,702,658,0,0,27
1712351229,664,620,0,0,32
1712354847,780,730,0,0,36
1712358462,798,752,0,0,36
1712363631,847,806,0,0,33
1712367517,845,803,0,0,31
1712369622,880,839,0,0,33
1712372893,912,867,0,0,31
1712376599,968,926,0,0,29
1712380059,991,947,0,0,28
1712383756,991,947,0,0,29
1712387220,980,928,0,0,32
1712390968,956,906,0,0,32
1712394432,927,874,0,0,28
1712398061,887,836,0,0,26
1712401494,851,805,0,0,27
1712405551,818,767,0,0,32
1712408778,829,784,0,0,27
1712412340,775,735,0,0,25
1712415968,618,580,0,0,24
1712419659,558,514,0,0,23
1712423225,572,528,0,0,22
1712426909,515,467,0,0,31
1712430340,542,493,0,0,32
1712434109,555,503,0,0,33
1712437592,530,487,0,0,30
1712441141,614,563,0,0,41
1712444843,619,569,0,0,33
1712450286,650,607,0,0,32
1712454409,691,640,0,0,33
1712456319,716,665,0,0,29
1712459282,747,694,0,0,29
1712463043,792,742,0,0,26
1712466526,793,743,0,0,27
1712470132,814,752,0,0,28
1712473564,836,776,0,0,30
1712477417,791,740,0,0,30
1712480843,744,692,0,0,25
1712484392,734,680,0,0,27
1712487928,745,695,0,0,27
1712491880,732,682,0,0,28
1712495282,653,605,0,0,33
1712498776,636,593,0,0,30
1712502455,594,546,0,0,32
1712506045,552,506,0,0,35
1712509604,558,514,0,0,36
1712513283,546,497,0,0,35
1712516679,591,529,0,0,37
1712520408,593,528,0,0,42
1712524048,605,547,0,0,38
1712527565,664,599,0,0,41
1712531231,698,638,0,0,40
1712536546,769,713,0,0,39
1712540517,794,736,0,0,40
1712542627,807,751,0,0,39
1712545683,826,775,0,0,34
1712549381,840,788,0,0,34
1712552866,815,765,0,0,34
1712556608,764,707,0,0,40
1712560136,794,741,0,0,33
1712563812,836,787,0,0,36
1712567330,856,817,0,0,26
1712570980,779,745,0,0,27
1712574381,800,764,0,0,22
1712578379,823,789,0,0,24
1712581663,817,776,0,0,28
1712585195,759,718,0,0,30
1712588820,681,638,0,0,35
1712592599,619,581,0,0,32
1712596041,637,589,0,0,34
1712599812,660,610,0,0,30
1712603178,664,611,0,0,31
1712606879,642,595,0,0,29
1712610398,671,621,0,0,33
1712614087,720,669,0,0,30
1712617662,758,706,0,0,34
1712622884,777,723,0,0,33
1712626860,819,767,0,0,30
1712628927,832,778,0,0,32
1712632139,851,799,0,0,30
1712635807,875,817,0,0,30
1712639211,862,800,0,0,30
1712643012,823,763,0,0,29
1712646511,793,740,0,0,32
1712650189,840,778,0,0,40
1712653681,858,810,0,0,31
1712657316,820,769,0,0,33
1712660753,877,826,0,0,29
1712664803,856,800,0,0,29
1712668022,865,825,0,0,23
1712671610,811,769,0,0,28
1712675235,758,715,0,0,30
1712678866,656,613,0,0,28
1712682403,688,650,0,0,19
1712686116,685,642,0,0,23
1712689544,727,684,0,0,23
1712693213,702,664,0,0,20
1712696854,695,651,0,0,22
1712700373,782,741,0,0,22
1712704074,841,804,0,0,21
1712709269,855,816,0,0,23
1712713243,903,869,0,0,19
1712715326,919,885,0,0,18
1712718566,932,898,0,0,20
1712722112,947,915,0,0,17
1712725632,929,897,0,0,19
1712729400,858,817,0,0,20
1712732864,824,779,0,0,29
1712736665,850,808,0,0,33
1712740160,845,814,0,0,25
1712743663,823,794,0,0,26
1712747275,819,783,0,0,30
1712751201,803,771,0,0,24
1712754481,831,791,0,0,28
1712757981,820,785,0,0,23
1712761661,738,693,0,0,35
1712765470,646,606,0,0,27
1712768786,687,645,0,0,25
1712772590,701,650,0,0,32
1712775990,750,700,0,0,35
1712779669,744,699,0,0,34
1712783219,726,690,0,0,29
1712786921,786,745,0,0,33
1712790500,837,794,0,0,35
1712795694,834,790,0,0,35
1712799730,845,797,0,0,38
1712801845,848,798,0,0,36
1712804879,863,815,0,0,34
1712808522,885,836,0,0,35
1712812047,871,822,0,0,33
1712815792,752,700,0,0,40
1712819266,757,717,0,0,35
1712822978,791,758,0,0,29
1712826490,828,798,0,0,28
1712830088,770,727,0,0,38
1712833555,791,757,0,0,28
1712837577,821,774,0,0,33
1712840859,834,797,0,0,29
1712844421,783,750,0,0,30
1712848046,701,675,0,0,20
1712851680,599,569,0,0,20
1712855185,598,558,0,0,24
1712858930,627,584,0,0,30
1712862364,635,590,0,0,28
1712866036,656,610,0,0,27
1712869614,654,611,0,0,30
1712873222,671,629,0,0,32
1712876920,765,725,0,0,30
1712882087,819,768,0,0,33
1712886090,832,782,0,0,32
1712888352,832,778,0,0,34
1712891257,842,796,0,0,27
1712894926,858,811,0,0,28
1712898445,843,798,0,0,28
1712902213,730,687,0,0,25
1712905680,724,674,0,0,29
1712909363,784,748,0,0,24
1712912917,823,793,0,0,17
1712916498,724,693,0,0,28
1712920066,725,705,0,0,16
1712923966,746,723,0,0,16
1712927227,745,720,0,0,20
1712930798,702,671,0,0,23
1712934432,625,595,0,0,19
1712938096,588,555,0,0,28
1712941699,531,492,0,0,28
1712945239,496,456,0,0,30
1712948769,527,477,0,0,32
1712952507,528,483,0,0,28
1712956004,537,495,0,0,29
1712959563,534,501,0,0,22
1712963113,568,530,0,0,23
1712968163,576,545,0,0,22
1712971650,622,587,0,0,25
1712974046,650,613,0,0,28
1712977567,671,633,0,0,25
1712981364,667,634,0,0,25
1712984915,659,627,0,0,25
1712988434,661,627,0,0,25
1712992049,670,638,0,0,20
1712995606,663,627,0,0,22
1712999197,670,634,0,0,23
1713002796,631,594,0,0,20
1713006320,626,604,0,0,14
1713010226,608,585,0,0,11
1713013622,572,555,0,0,12
1713017185,518,493,0,0,18
1713020660,469,439,0,0,21
1713024537,413,381,0,0,19
1713027829,389,356,0,0,22
1713031669,390,352,0,0,25
1713034984,420,382,0,0,22
1713038786,419,376,0,0,21
1713042340,438,393,0,0,26
1713046016,519,474,0,0,23
1713049689,544,512,0,0,23
1713055194,604,573,0,0,24
1713061726,616,591,0,0,20
1713066492,614,591,0,0,19
1713069088,624,603,0,0,19
1713074070,637,611,0,0,18
1713080937,679,650,0,0,15
1713090840,527,510,0,0,8
1713104728,469,439,0,0,28
1713132023,594,562,0,0,26
1713138937,624,599,0,0,18
1713150362,705,678,0,0,18
1713155065,689,662,0,0,18
1713157622,656,628,0,0,19
1713161398,571,542,0,0,17
1713164773,579,544,0,0,20
1713168483,653,621,0,0,22
1713171974,707,679,0,0,18
1713175596,669,644,0,0,19
1713179119,675,649,0,0,21
1713183326,676,653,0,0,13
1713186549,700,673,0,0,16
1713190023,610,592,0,0,12
1713193618,566,545,0,0,15
1713197285,468,449,0,0,13
1713200794,536,511,0,0,16
1713204568,557,535,0,0,16
1713208004,593,563,0,0,20
1713211651,653,621,0,0,20
1713215326,697,660,0,0,22
1713218786,733,702,0,0,17
1713222397,758,732,0,0,15
1713227657,804,776,0,0,14
1713231695,817,790,0,0,14
1713233733,835,804,0,0,16
1713236945,840,812,0,0,14
1713240555,844,817,0,0,12
1713244104,816,792,0,0,14
1713247787,695,674,0,0,13
1713251261,692,655,0,0,30
1713255003,746,705,0,0,27
1713258469,748,720,0,0,15
1713262066,683,660,0,0,10
1713265566,730,710,0,0,13
1713269564,749,729,0,0,12
1713272852,760,742,0,0,11
1713276479,726,702,0,0,20
1713280048,670,643,0,0,21
1713283772,619,590,0,0,21
1713287182,666,635,0,0,21
1713290960,659,631,0,0,22
1713294335,711,683,0,0,20
1713298044,708,682,0,0,18
1713301658,721,702,0,0,14
1713305237,786,763,0,0,18
1713308880,824,798,0,0,16
1713314111,842,817,0,0,16
1713318090,854,834,0,0,16
1713320234,857,833,0,0,19
1713323264,870,848,0,0,18
1713327028,863,838,0,0,20
1713330457,866,843,0,0,19
1713334325,778,735,0,0,27
1713337673,758,719,0,0,21
1713341383,805,770,0,0,18
1713344821,826,797,0,0,19
1713348495,751,721,0,0,19
1713351996,789,755,0,0,21
1713356006,811,781,0,0,24
1713359232,764,742,0,0,16
1713362801,781,756,0,0,19
1713366456,728,691,0,0,21
1713370186,649,612,0,0,27
1713373567,674,647,0,0,24
1713377375,710,680,0,0,21
1713380693,742,708,0,0,25
1713384465,767,739,0,0,20
1713388082,790,764,0,0,16
1713391577,796,771,0,0,15
1713395222,863,836,0,0,15
1713400455,874,848,0,0,17
1713404465,887,860,0,0,20
1713406619,890,865,0,0,18
1713409648,889,862,0,0,19
1713413349,881,852,0,0,20
1713416899,847,820,0,0,19
1713420609,748,718,0,0,22
1713424082,752,707,0,0,36
1713427824,815,767,0,0,20
1713431287,826,785,0,0,16
1713434922,779,740,0,0,17
1713438362,792,765,0,0,16
1713442385,856,825,0,0,27
1713445639,870,836,0,0,25
1713449202,847,820,0,0,23
1713452861,746,713,0,0,26
1713456496,667,638,0,0,18
1713459974,698,666,0,0,23
1713463755,725,690,0,0,27
1713467132,785,752,0,0,23
1713470899,817,780,0,0,23
1713474400,821,779,0,0,27
1713478017,810,764,0,0,26
1713481693,857,819,0,0,25
1713486892,883,851,0,0,23
1713490931,905,876,0,0,22
1713493134,913,878,0,0,27
1713496073,912,883,0,0,22
1713499716,929,901,0,0,22
1713503265,914,879,0,0,25
1713507034,833,792,0,0,28
1713510441,827,778,0,0,33
1713514183,844,801,0,0,30
1713517647,823,787,0,0,24
1713521264,807,774,0,0,24
1713524764,799,770,0,0,14
1713528793,820,789,0,0,25
1713532083,825,793,0,0,25
1713535560,741,722,0,0,17
1713539283,717,691,0,0,23
1713542920,669,642,0,0,26
1713546427,681,639,0,0,25
1713550146,666,624,0,0,26
1713553591,696,652,0,0,27
1713557271,722,679,0,0,25
1713560826,697,655,0,0,24
1713564371,715,678,0,0,27
1713568139,754,721,0,0,25
1713573304,794,758,0,0,29
1713577250,840,806,0,0,27
1713579324,833,796,0,0,32
1713582541,867,833,0,0,26
1713586151,890,857,0,0,24
1713589640,906,875,0,0,22
1713593313,917,881,0,0,22
1713596777,930,891,0,0,22
1713600514,875,842,0,0,19
1713603978,839,811,0,0,16
1713607644,872,844,0,0,19
1713611106,867,839,0,0,21
1713615130,840,815,0,0,17
1713618474,825,801,0,0,17
1713621942,783,759,0,0,16
1713625564,728,696,0,0,19
1713629315,675,640,0,0,23
1713632728,694,658,0,0,22
1713636598,721,680,0,0,29
1713639969,750,713,0,0,27
1713643620,744,705,0,0,28
1713647179,737,697,0,0,27
1713650830,782,750,0,0,26
1713654386,838,808,0,0,24
1713659866,876,842,0,0,25
1713664153,894,860,0,0,28
1713665991,895,857,0,0,27
1713668845,918,884,0,0,22
1713672517,920,888,0,0,21
1713676004,922,891,0,0,21
1713679860,907,877,0,0,18
1713683261,911,878,0,0,23
1713686940,823,793,0,0,19
1713690467,812,779,0,0,20
1713693985,736,706,0,0,17
1713697547,736,714,0,0,19
1713701573,646,627,0,0,18
1713704863,606,576,0,0,28
1713708400,578,546,0,0,26
1713712026,513,478,0,0,25
1713715680,474,436,0,0,24
1713719244,506,470,0,0,25
1713723015,549,510,0,0,27
1713726417,585,550,0,0,20
1713730062,638,603,0,0,23
1713733614,698,654,0,0,28
1713737222,715,670,0,0,26
1713740799,748,706,0,0,26
1713746184,791,744,0,0,27
1713750373,816,767,0,0,27
1713752352,822,774,0,0,29
1713755318,829,784,0,0,26
1713758961,830,786,0,0,24
1713762483,828,778,0,0,26
1713766222,775,718,0,0,26
1713769676,734,671,0,0,32
1713773446,800,754,0,0,30
1713776908,806,764,0,0,27
1713780553,788,748,0,0,28
1713783956,801,774,0,0,17
1713788039,826,802,0,0,14
1713791296,854,822,0,0,23
1713794830,860,828,0,0,26
1713798460,794,768,0,0,20
1713802150,764,730,0,0,20
1713805580,796,771,0,0,19
1713809301,837,809,0,0,20
1713812779,854,825,0,0,16
1713816499,888,854,0,0,17
1713819970,932,895,0,0,22
1713823724,940,914,0,0,15
1713827218,961,932,0,0,17
1713832516,979,955,0,0,12
1713836617,978,953,0,0,13
1713838753,981,951,0,0,16
1713841691,980,952,0,0,14
1713845334,973,944,0,0,16
1713848828,949,918,0,0,16
1713852599,867,835,0,0,19
1713856011,859,831,0,0,19
1713859787,904,876,0,0,21
1713863278,894,869,0,0,16
1713866869,866,841,0,0,19
1713870396,874,850,0,0,16
1713874454,859,836,0,0,17
1713877680,881,855,0,0,19
1713881184,853,828,0,0,21
1713884847,811,784,0,0,24
1713888545,740,717,0,0,19
1713891991,785,755,0,0,17
1713895742,805,768,0,0,20
1713899149,859,813,0,0,23
1713902862,863,826,0,0,22
