date,bikes_nb,for_rent,disabled,reserved,no_station
1709253463,1251,1155,0,0,67
1709257490,1273,1174,0,0,65
1709259482,1281,1177,0,0,68
1709262647,1288,1187,0,0,62
1709266210,1301,1200,0,0,64
1709269676,1309,1209,0,0,64
1709273398,1297,1196,0,0,62
1709276819,1271,1168,0,0,62
1709280552,1268,1173,0,0,56
1709284150,1290,1208,0,0,40
1709287652,1282,1212,0,0,31
1709291156,1249,1182,0,0,28
1709295158,1246,1174,0,0,27
1709299499,1191,1110,0,0,25
1709301994,1187,1108,0,0,24
1709305667,1207,1138,0,0,21
1709309307,1112,1045,0,0,24
1709312950,1103,1049,0,0,25
1709316565,1107,1039,0,0,27
1709319983,1158,1098,0,0,25
1709323675,1174,1105,0,0,32
1709327271,1203,1139,0,0,31
1709330744,1186,1120,0,0,29
1709334368,1198,1140,0,0,29
1709339558,1210,1154,0,0,33
1709343397,1235,1174,0,0,37
1709345467,1247,1191,0,0,32
1709348841,1258,1204,0,0,28
1709352493,1279,1231,0,0,26
1709356024,1295,1241,0,0,28
1709359766,1302,1240,0,0,32
1709363143,1306,1243,0,0,28
1709366891,1312,1245,0,0,25
1709370362,1269,1211,0,0,26
1709373995,1256,1204,0,0,22
1709377525,1198,1156,0,0,17
1709381465,1204,1160,0,0,14
1709384756,1199,1155,0,0,15
1709388384,1150,1107,0,0,19
1709391988,1183,1143,0,0,16
1709395710,1170,1123,0,0,20
1709399099,1137,1085,0,0,23
1709402914,1158,1105,0,0,19
1709406298,1183,1137,0,0,17
1709409984,1197,1148,0,0,24
1709413544,1206,1153,0,0,24
1709417136,1216,1163,0,0,24
1709420816,1230,1178,0,0,24
1709426153,1229,1180,0,0,24
1709430048,1232,1183,0,0,25
1709432126,1226,1173,0,0,28
1709435256,1220,1171,0,0,24
1709438963,1231,1184,0,0,23
1709442428,1239,1185,0,0,24
1709446171,1251,1197,0,0,24
1709449545,1250,1198,0,0,25
1709453349,1262,1208,0,0,24
1709456849,1266,1210,0,0,26
1709460492,1265,1209,0,0,26
1709463893,1262,1206,0,0,27
1709467912,1251,1193,0,0,29
1709471196,1226,1168,0,0,32
1709474788,1208,1150,0,0,32
1709478352,1175,1114,0,0,35
1709482041,1164,1097,0,0,37
1709485512,1167,1104,0,0,35
1709489263,1170,1113,0,0,36
1709492672,1197,1144,0,0,31
1709496445,1201,1148,0,0,31
1709499974,1232,1178,0,0,31
1709503534,1244,1191,0,0,31
1709507188,1264,1210,0,0,30
1709512467,1279,1223,0,0,32
1709517377,1291,1236,0,0,31
1709520959,1296,1244,0,0,28
1709523569,1287,1234,0,0,30
1709526972,1297,1241,0,0,33
1709530870,1301,1245,0,0,31
1709535294,1268,1198,0,0,37
1709538775,1182,1113,0,0,30
1709544465,1276,1211,0,0,28
1709551017,1293,1234,0,0,29
1709554736,1266,1210,0,0,20
1709557755,1268,1217,0,0,19
1709561172,1213,1162,0,0,23
1709564873,1239,1186,0,0,24
1709568601,1165,1122,0,0,15
1709572027,1141,1101,0,0,18
1709575753,1143,1092,0,0,20
1709579136,1180,1127,0,0,20
1709582822,1192,1137,0,0,21
1709586413,1211,1158,0,0,17
1709589973,1236,1189,0,0,17
1709593657,1249,1200,0,0,18
1709598812,1282,1228,0,0,20
1709602705,1282,1224,0,0,23
1709604780,1294,1240,0,0,21
1709608059,1288,1238,0,0,19
1709611769,1297,1246,0,0,18
1709615215,1312,1261,0,0,16
1709618944,1314,1256,0,0,19
1709622415,1245,1177,0,0,21
1709626204,1242,1172,0,0,27
1709629650,1262,1202,0,0,20
1709633280,1239,1168,0,0,29
1709636836,1157,1100,0,0,21
1709640770,1156,1105,0,0,20
1709644006,1189,1135,0,0,32
1709647579,1199,1130,0,0,40
1709651212,1223,1174,0,0,24
1709654909,1183,1135,0,0,24
1709658489,1058,1009,0,0,24
1709662097,1091,1047,0,0,19
1709665523,1176,1124,0,0,24
1709669241,1197,1140,0,0,20
1709672804,1195,1141,0,0,24
1709676397,1187,1128,0,0,26
1709679986,1211,1150,0,0,24
1709685227,1240,1184,0,0,22
1709689150,1252,1195,0,0,22
1709691201,1273,1206,0,0,29
1709694450,1271,1210,0,0,23
1709698099,1290,1226,0,0,25
1709701594,1305,1241,0,0,24
1709705427,1285,1225,0,0,23
1709708802,1244,1183,0,0,26
1709712636,1195,1138,0,0,22
1709716047,1220,1148,0,0,20
1709719681,1211,1130,0,0,28
1709723189,1190,1105,0,0,34
1709727247,1203,1124,0,0,36
1709730389,1192,1134,0,0,23
1709733962,1159,1096,0,0,22
1709737714,1216,1149,0,0,29
1709741317,1155,1082,0,0,29
1709744831,1058,992,0,0,29
1709748566,1105,1044,0,0,30
1709751860,1130,1072,0,0,28
1709755574,1175,1118,0,0,28
1709759195,1169,1108,0,0,31
1709762785,1194,1129,0,0,37
1709766435,1199,1139,0,0,33
1709771247,1231,1177,0,0,28
1709774679,1236,1184,0,0,28
1709777207,1250,1191,0,0,35
1709780801,1278,1226,0,0,28
1709784528,1295,1244,0,0,26
1709787992,1307,1248,0,0,26
1709791802,1308,1244,0,0,26
1709795176,1267,1197,0,0,32
1709798840,1222,1159,0,0,26
1709802376,1271,1207,0,0,34
1709806058,1282,1215,0,0,31
1709809566,1261,1209,0,0,26
1709813566,1192,1144,0,0,19
1709816804,1218,1155,0,0,29
1709820439,1214,1168,0,0,23
1709824019,1193,1142,0,0,27
1709827684,1111,1058,0,0,23
1709831239,1037,992,0,0,20
1709834943,1018,977,0,0,23
1709838360,1085,1039,0,0,19
1709842017,1146,1095,0,0,23
1709845610,1161,1116,0,0,24
1709849199,1146,1108,0,0,22
1709852856,1142,1104,0,0,24
1709858041,1201,1158,0,0,24
1709861904,1215,1173,0,0,20
1709864051,1226,1177,0,0,26
1709867268,1244,1201,0,0,22
1709870917,1278,1232,0,0,22
1709874446,1310,1257,0,0,23
1709878154,1321,1271,0,0,23
1709881713,1266,1213,0,0,25
1709885341,1267,1220,0,0,23
1709888847,1264,1218,0,0,19
1709892520,1312,1274,0,0,18
1709895924,1350,1316,0,0,13
1709899948,1318,1282,0,0,12
1709903201,1326,1285,0,0,11
1709906825,1361,1315,0,0,12
1709910450,1417,1369,0,0,15
1709914102,1423,1378,0,0,13
1709917598,1336,1291,0,0,16
1709921352,1305,1260,0,0,20
1709924794,1319,1277,0,0,18
1709928422,1327,1280,0,0,22
1709932019,1339,1291,0,0,21
1709935664,1346,1302,0,0,22
1709939291,1345,1300,0,0,23
1709944355,1346,1304,0,0,20
1709948097,1374,1333,0,0,20
1709950208,1379,1331,0,0,29
1709953819,1384,1346,0,0,19
1709957288,1390,1351,0,0,18
1709960939,1403,1367,0,0,16
1709964621,1409,1374,0,0,15
1709967940,1405,1370,0,0,15
1709971714,1427,1383,0,0,15
1709975307,1420,1374,0,0,15
1709978829,1384,1343,0,0,14
1709982350,1372,1324,0,0,16
1709986253,1361,1316,0,0,15
1709989572,1376,1328,0,0,16
1709993258,1459,1407,0,0,16
1709996755,1459,1406,0,0,17
1710000436,1470,1413,0,0,19
1710003903,1462,1408,0,0,18
1710007675,1474,1418,0,0,20
1710011051,1470,1410,0,0,22
1710014804,1462,1404,0,0,22
1710018441,1459,1405,0,0,22
1710021999,1458,1401,0,0,22
1710025649,1444,1388,0,0,24
1710030983,1448,1397,0,0,22
1710034968,1448,1397,0,0,23
1710037101,1442,1384,0,0,33
1710040076,1433,1385,0,0,23
1710043695,1447,1398,0,0,22
1710047191,1451,1400,0,0,23
1710050900,1451,1401,0,0,18
1710054431,1460,1407,0,0,19
1710058145,1448,1395,0,0,17
1710061583,1398,1339,0,0,22
1710065195,1357,1303,0,0,19
1710068762,1248,1199,0,0,19
1710072666,1242,1180,0,0,22
1710076053,1220,1164,0,0,17
1710079594,1174,1120,0,0,18
1710083163,1145,1094,0,0,18
1710086888,1073,1031,0,0,18
1710090431,1087,1044,0,0,16
1710094061,1114,1069,0,0,14
1710097471,1143,1099,0,0,16
1710101216,1220,1179,0,0,14
1710104740,1225,1177,0,0,16
1710108455,1173,1125,0,0,18
1710112013,1285,1234,0,0,17
1710117317,1316,1270,0,0,14
1710121179,1322,1270,0,0,18
1710123300,1320,1268,0,0,23
1710126549,1322,1273,0,0,18
1710130163,1321,1273,0,0,17
1710133627,1324,1275,0,0,17
1710137369,1306,1255,0,0,17
1710140866,1231,1177,0,0,21
1710144591,1227,1175,0,0,24
1710148101,1266,1204,0,0,27
