date,bikes_nb,for_rent,disabled,reserved,no_station
1680309491,181,141,0,0,38
1680314339,184,141,0,0,42
1680316156,218,150,0,0,55
1680318437,217,160,0,0,45
1680322076,213,158,0,0,41
1680325562,231,173,0,0,45
1680329307,257,202,0,0,42
1680332746,274,221,0,0,44
1680336502,281,220,0,0,54
1680339980,270,220,0,0,44
1680343586,230,189,0,0,33
1680347118,226,183,0,0,35
1680351076,200,166,0,0,27
1680354425,151,132,0,0,19
1680357894,146,109,0,0,33
1680361547,131,92,0,0,33
1680365262,122,88,0,0,29
1680368673,120,93,0,0,25
1680372448,174,126,0,0,45
1680375857,139,96,0,0,37
1680379573,145,103,0,0,38
1680383105,137,87,0,0,48
1680386748,144,88,0,0,48
1680390364,146,89,0,0,53
1680395968,157,100,0,0,54
1680400804,159,98,0,0,58
1680402664,179,102,0,0,71
1680404824,180,107,0,0,68
1680408464,176,107,0,0,67
1680411949,169,106,0,0,61
1680415711,201,141,0,0,58
1680419134,254,182,0,0,73
1680422890,267,197,0,0,71
1680426372,267,193,0,0,69
1680429973,240,176,0,0,59
1680433492,228,169,0,0,54
1680437501,221,169,0,0,56
1680440863,178,121,0,0,54
null,0,,0,0,0
1680447937,112,89,0,0,23
1680451653,89,64,0,0,27
1680455100,72,53,0,0,21
1680458840,76,50,0,0,27
1680462251,80,53,0,0,28
1680466009,61,35,0,0,26
1680469491,60,32,0,0,29
1680473146,67,39,0,0,29
1680476774,68,36,0,0,33
1680482203,68,36,0,0,32
1680486943,68,39,0,0,30
1680488598,112,55,0,0,53
1680491215,110,57,0,0,51
1680494905,112,55,0,0,54
1680498391,129,79,0,0,48
1680502176,141,89,0,0,48
1680505587,156,97,0,0,51
1680509362,187,125,0,0,49
1680512835,183,123,0,0,49
1680516428,128,82,0,0,41
1680519956,104,69,0,0,36
1680523971,156,96,0,0,60
1680527432,171,113,0,0,54
1680530798,137,76,0,0,52
1680534393,121,70,0,0,51
1680538107,92,50,0,0,41
1680541579,89,47,0,0,42
1680545296,143,73,0,0,67
1680548708,143,82,0,0,58
1680552420,178,104,0,0,72
1680555953,163,91,0,0,71
1680559585,191,102,0,0,88
1680563194,187,104,0,0,84
1680568595,190,108,0,0,82
1680573608,192,111,0,0,80
1680577629,221,129,0,0,91
1680581282,216,124,0,0,91
1680584812,239,150,0,0,86
1680588527,221,139,0,0,77
1680591989,243,153,0,0,88
1680595776,265,170,0,0,93
1680599225,270,180,0,0,90
1680602842,194,114,0,0,82
1680606353,152,69,0,0,82
1680610372,220,86,0,0,131
1680613849,197,80,0,0,110
1680617247,190,82,0,0,106
1680620810,158,60,0,0,100
1680624525,131,34,0,0,92
1680627868,118,39,0,0,79
1680631653,129,42,0,0,84
1680635107,140,48,0,0,85
1680638840,118,43,0,0,72
1680642364,142,55,0,0,86
1680645966,185,88,0,0,95
1680649608,190,89,0,0,100
1680654690,200,95,0,0,102
1680658925,200,96,0,0,101
1680660875,251,112,0,0,131
1680664049,245,116,0,0,124
1680667710,238,111,0,0,123
1680671185,241,123,0,0,115
1680674957,231,95,0,0,130
1680678424,222,111,0,0,108
1680682193,248,136,0,0,106
1680685662,244,138,0,0,97
1680689299,201,94,0,0,108
1680692776,232,80,0,0,141
1680696921,198,76,0,0,120
1680700754,177,74,0,0,102
1680703612,131,49,0,0,78
1680707266,124,53,0,0,68
1680711040,112,29,0,0,79
1680714389,94,30,0,0,61
1680718195,129,58,0,0,70
1680721571,150,77,0,0,71
1680725276,136,56,0,0,76
1680728810,142,57,0,0,84
1680732378,176,73,0,0,100
1680735938,193,89,0,0,103
1680741296,225,117,0,0,106
1680746230,254,139,0,0,112
1680747987,300,150,0,0,143
1680750431,306,161,0,0,138
1680754085,319,163,0,0,153
1680757599,343,192,0,0,148
1680761332,284,128,0,0,151
1680764803,264,129,0,0,134
1680768559,238,107,0,0,132
1680772026,212,88,0,0,119
1680775614,173,63,0,0,110
1680779160,145,43,0,0,99
1680783134,195,64,0,0,126
1680786591,192,83,0,0,110
1680789991,190,94,0,0,94
1680793600,176,82,0,0,92
1680797313,178,92,0,0,83
1680800737,167,82,0,0,83
1680804508,213,115,0,0,93
1680807918,219,127,0,0,87
1680811627,229,145,0,0,83
1680815158,245,166,0,0,77
1680818765,291,208,0,0,81
1680822398,313,226,0,0,87
1680827570,351,268,0,0,83
1680832439,376,287,0,0,87
1680834193,410,297,0,0,108
1680836821,416,309,0,0,104
1680840509,414,313,0,0,97
1680843994,432,322,0,0,103
1680847764,418,302,0,0,103
1680851190,391,287,0,0,98
1680854905,388,297,0,0,88
1680858378,401,304,0,0,90
1680862026,331,248,0,0,79
1680865546,325,234,0,0,86
1680869522,356,261,0,0,99
1680872968,361,273,0,0,84
1680876377,338,247,0,0,86
1680879998,319,226,0,0,84
1680883713,273,190,0,0,79
1680887159,287,202,0,0,79
1680890896,318,238,0,0,77
1680894289,352,271,0,0,75
