date,stations_nb,ready,renting,returning,not_installed,not_renting,not_returning
1738370927,197,197,173,197,0,0,0
1738375885,197,197,168,195,0,0,0
1738379632,197,197,168,196,0,0,0
1738383020,197,197,165,196,0,0,0
1738386526,197,197,166,196,0,0,0
1738390333,197,197,166,195,0,0,0
1738393657,197,197,169,195,0,0,0
1738397464,197,197,166,195,0,0,0
1738400918,197,197,174,196,0,0,0
1738404545,197,197,178,195,0,0,0
1738407996,197,197,178,197,0,0,0
1738412109,197,197,181,197,0,0,0
1738415435,197,197,183,197,0,0,0
1738418822,197,197,178,197,0,0,0
1738422512,197,197,176,197,0,0,0
1738426143,197,197,177,197,0,0,0
1738429650,197,197,181,196,0,0,0
1738433458,197,197,186,197,0,0,0
1738436782,197,197,185,197,0,0,0
